frame,num_points,centroid_x,centroid_y,centroid_z,axis1,axis2,axis3,obb_dx,obb_dy,obb_dz,obb_volume
frame_0472_overlay_go1_uncertainty_clean.ply,64,9.026602,-1.2898319,-1.1059129,0.28268814,0.17641239,0.11211474,0.48056984,0.29990107,0.19059506,0.02746920846402645
frame_0473_overlay_go1_uncertainty_clean.ply,60,9.009461,-1.3125176,-1.0964501,0.24904013,0.17488277,0.15199475,0.42336822,0.29730073,0.25839108,0.03252308443188667
frame_0474_overlay_go1_uncertainty_clean.ply,61,9.015624,-1.3646249,-1.0927392,0.28223634,0.17387412,0.12360572,0.47980177,0.29558602,0.21012974,0.02980116568505764
frame_0475_overlay_go1_uncertainty_clean.ply,59,8.9924555,-1.4243091,-1.0963395,0.23708315,0.1745853,0.14196955,0.40304136,0.296795,0.24134824,0.02887023612856865
frame_0476_overlay_go1_uncertainty_clean.ply,58,8.987406,-1.45144,-1.0920062,0.23768196,0.18048097,0.124005474,0.40405932,0.30681765,0.2108093,0.026134563609957695
frame_0477_overlay_go1_uncertainty_clean.ply,47,8.985584,-1.4809328,-1.0977132,0.23876113,0.17420828,0.104848556,0.40589392,0.29615408,0.17824255,0.02142602764070034
frame_0478_overlay_go1_uncertainty_clean.ply,42,8.9839115,-1.4863949,-1.0770338,0.21743248,0.19785427,0.093315825,0.36963522,0.33635226,0.15863691,0.01972295343875885
frame_0479_overlay_go1_uncertainty_clean.ply,44,9.008274,-1.5004035,-1.0884751,0.23308097,0.18470144,0.11024562,0.39623767,0.31399247,0.18741757,0.023317677900195122
frame_0480_overlay_go1_uncertainty_clean.ply,73,9.04391,-0.23101318,-1.2472997,2.5152752,2.4030561,0.30179304,4.275968,4.0851955,0.5130482,8.962010383605957
frame_0481_overlay_go1_uncertainty_clean.ply,99,8.433115,-0.541368,-1.2022704,3.4863222,2.0522661,0.28385082,5.926748,3.4888525,0.48254642,9.977877616882324
frame_0482_overlay_go1_uncertainty_clean.ply,69,8.925562,-0.46441036,-1.173714,3.119358,2.3908758,0.3908259,5.302909,4.064489,0.66440403,14.320307731628418
frame_0483_overlay_go1_uncertainty_clean.ply,86,8.558177,-0.4823702,-1.2085538,3.258113,2.1466491,0.2865536,5.538792,3.6493037,0.48714113,9.846454620361328
frame_0484_overlay_go1_uncertainty_clean.ply,99,8.563726,-0.60437256,-1.2118279,3.214175,2.0435226,0.28094447,5.4640975,3.4739885,0.4776056,9.066011428833008
frame_0485_overlay_go1_uncertainty_clean.ply,33,9.06923,-1.3862958,-1.117973,0.22906077,0.1945493,0.12457145,0.3894033,0.33073384,0.21177147,0.02727380581200123
frame_0486_overlay_go1_uncertainty_clean.ply,46,9.043893,-1.3146701,-1.0643588,0.20799795,0.15181142,0.13433914,0.3535965,0.2580794,0.22837654,0.020840724930167198
frame_0487_overlay_go1_uncertainty_clean.ply,50,9.080659,-1.2741003,-1.0837021,0.24436168,0.16881658,0.1478268,0.41541487,0.2869882,0.25130558,0.02996044047176838
frame_0488_overlay_go1_uncertainty_clean.ply,81,8.283296,-0.78499806,-1.1855651,3.3912714,2.125096,0.25416452,5.7651615,3.6126635,0.4320797,8.999178886413574
frame_0489_overlay_go1_uncertainty_clean.ply,58,9.071102,-1.1855028,-1.094248,0.21803564,0.18337409,0.15196411,0.3706606,0.31173596,0.258339,0.029850615188479424
frame_0490_overlay_go1_uncertainty_clean.ply,47,9.064005,-1.1354787,-1.0762647,0.2025495,0.18453744,0.13994102,0.34433416,0.31371367,0.23789975,0.02569848671555519
frame_0491_overlay_go1_uncertainty_clean.ply,45,9.076833,-1.0830294,-1.0738782,0.20360978,0.18065308,0.117595315,0.34613663,0.30711025,0.19991204,0.021251071244478226
frame_0492_overlay_go1_uncertainty_clean.ply,39,9.074754,-1.0324012,-1.0614163,0.20718674,0.1528012,0.10830103,0.35221747,0.25976205,0.18411176,0.016844887286424637
frame_0493_overlay_go1_uncertainty_clean.ply,59,9.097913,-1.0568142,-1.0953262,0.22485475,0.18612364,0.13384674,0.38225308,0.31641018,0.22753948,0.027520619332790375
frame_0494_overlay_go1_uncertainty_clean.ply,40,9.093398,-0.97687596,-1.0558733,0.20272812,0.15129556,0.11239257,0.3446378,0.25720245,0.19106737,0.0169365331530571
frame_0495_overlay_go1_uncertainty_clean.ply,54,9.132891,-1.0182124,-1.0880044,0.270213,0.19040044,0.115061,0.45936212,0.32368076,0.1956037,0.02908366359770298
frame_0498_overlay_go1_uncertainty_clean.ply,37,9.102414,-0.90331227,-1.0507666,0.2111304,0.14693704,0.11132462,0.35892168,0.24979298,0.18925187,0.016967587172985077
frame_0500_overlay_go1_uncertainty_clean.ply,39,9.163071,-0.9448242,-1.0685754,0.2743573,0.15240248,0.11292851,0.46640742,0.25908422,0.19197847,0.0231984481215477
frame_0501_overlay_go1_uncertainty_clean.ply,104,8.749504,-0.2546054,-1.2310107,2.9646728,1.9362653,0.26582113,5.0399437,3.2916512,0.45189592,7.4968342781066895
frame_0502_overlay_go1_uncertainty_clean.ply,51,9.157265,-0.11864111,-1.2146934,2.7296507,1.930019,0.35694936,4.6404066,3.2810323,0.6068139,9.238938331604004
frame_0503_overlay_go1_uncertainty_clean.ply,58,9.155935,-0.18905641,-1.2061784,3.0716689,1.7798682,0.3501012,5.221837,3.0257761,0.59517205,9.403783798217773
frame_0505_overlay_go1_uncertainty_clean.ply,85,8.576983,-0.40670466,-1.2450635,3.359055,1.9398092,0.29469216,5.710394,3.2976758,0.5009767,9.433905601501465
frame_0506_overlay_go1_uncertainty_clean.ply,85,8.830269,-0.17049679,-1.2254257,2.9228702,2.1325388,0.26996657,4.968879,3.6253161,0.4589432,8.267291069030762
frame_0507_overlay_go1_uncertainty_clean.ply,55,9.044205,-1.0419878,-1.1127468,0.24115099,0.17597856,0.1403537,0.4099567,0.29916355,0.23860128,0.02926303818821907
frame_0508_overlay_go1_uncertainty_clean.ply,52,9.025038,-1.0716993,-1.0848361,0.22086729,0.19002989,0.1019001,0.3754744,0.32305083,0.17323017,0.021012354642152786
frame_0509_overlay_go1_uncertainty_clean.ply,56,9.054007,-1.1313257,-1.1035005,0.2816648,0.19246039,0.10697778,0.47883016,0.32718268,0.18186224,0.028491435572504997
frame_0510_overlay_go1_uncertainty_clean.ply,95,8.732636,-0.38862795,-1.1795676,2.9394233,1.8813133,0.29291487,4.99702,3.1982327,0.4979553,7.958138465881348
frame_0511_overlay_go1_uncertainty_clean.ply,60,9.01714,-1.1314094,-1.0980799,0.2357448,0.1944281,0.13512981,0.40076616,0.33052778,0.22972068,0.03042980097234249
frame_0512_overlay_go1_uncertainty_clean.ply,57,9.026593,-1.1617517,-1.105146,0.25215703,0.20392032,0.14277227,0.42866698,0.34666455,0.24271287,0.03606801852583885
frame_0513_overlay_go1_uncertainty_clean.ply,42,8.99595,-1.1743902,-1.065116,0.22269295,0.15882057,0.112244256,0.37857804,0.26999497,0.19081524,0.019504019990563393
frame_0514_overlay_go1_uncertainty_clean.ply,49,9.013009,-1.2172242,-1.0851105,0.23292884,0.20425688,0.11528769,0.39597905,0.3472367,0.19598909,0.026948196813464165
frame_0515_overlay_go1_uncertainty_clean.ply,55,9.030025,-1.2446077,-1.0915022,0.25259846,0.19377626,0.100796916,0.4294174,0.32941967,0.17135476,0.024239594116806984
frame_0516_overlay_go1_uncertainty_clean.ply,40,9.042044,-1.2546607,-1.1007555,0.25989288,0.18537432,0.10995386,0.4418179,0.31513634,0.18692157,0.026025626808404922
frame_0517_overlay_go1_uncertainty_clean.ply,97,8.841663,-0.55117613,-1.1917472,2.4069989,1.954429,0.2885616,4.091898,3.3225296,0.49055475,6.669313907623291
frame_0518_overlay_go1_uncertainty_clean.ply,113,8.750854,-0.47006586,-1.2234184,2.893018,2.0051763,0.28987813,4.918131,3.4088,0.49279284,8.26163387298584
frame_0519_overlay_go1_uncertainty_clean.ply,91,8.721852,-0.45121437,-1.2018583,3.0744994,2.1549776,0.31216836,5.2266493,3.663462,0.5306862,10.161383628845215
frame_0520_overlay_go1_uncertainty_clean.ply,79,8.619451,-0.2491682,-1.2375793,3.1502097,1.9483223,0.29264048,5.3553567,3.312148,0.49748883,8.824324607849121
frame_0521_overlay_go1_uncertainty_clean.ply,95,8.628491,-0.27991673,-1.2188364,3.3648093,2.172426,0.35216734,5.7201757,3.6931243,0.5986845,12.647401809692383
frame_0522_overlay_go1_uncertainty_clean.ply,95,8.604601,-0.30669782,-1.2103772,3.474283,1.8181473,0.30247962,5.906281,3.0908506,0.51421535,9.387223243713379
frame_0523_overlay_go1_uncertainty_clean.ply,59,8.790999,-0.5509689,-1.1877593,2.9450455,2.089094,0.28470954,5.0065775,3.5514598,0.48400623,8.605949401855469
frame_0524_overlay_go1_uncertainty_clean.ply,74,8.512486,-0.35900044,-1.1829977,3.7302442,1.8995209,0.37169313,6.3414154,3.2291856,0.6318783,12.939355850219727
frame_0525_overlay_go1_uncertainty_clean.ply,79,8.937532,-0.06888856,-1.2580308,2.9700563,2.2098198,0.2507369,5.0490956,3.7566938,0.42625272,8.085122108459473
frame_0526_overlay_go1_uncertainty_clean.ply,98,8.546196,-0.19806595,-1.233121,3.5950952,2.0316699,0.29482716,6.111662,3.4538388,0.5012062,10.57981014251709
frame_0527_overlay_go1_uncertainty_clean.ply,53,9.027465,-0.068971,-1.2351185,2.8258798,1.9130162,0.34762076,4.8039956,3.2521276,0.5909553,9.232617378234863
frame_0528_overlay_go1_uncertainty_clean.ply,69,8.3704815,-0.32552448,-1.1968287,3.703956,2.1397989,0.36009705,6.2967253,3.637658,0.612165,14.021843910217285
frame_0529_overlay_go1_uncertainty_clean.ply,63,8.781412,-0.371256,-1.2265365,3.3498108,2.0893185,0.30181903,5.694679,3.5518415,0.51309234,10.378111839294434
frame_0530_overlay_go1_uncertainty_clean.ply,84,8.666413,-0.33511034,-1.2355108,3.158207,1.9147428,0.27449563,5.368952,3.2550628,0.4666426,8.155174255371094
frame_0531_overlay_go1_uncertainty_clean.ply,111,8.77075,-0.445816,-1.1932967,2.9100096,2.2201505,0.31245616,4.9470167,3.774256,0.5311755,9.917740821838379
frame_0534_overlay_go1_uncertainty_clean.ply,109,8.569822,-0.6490168,-1.1934149,3.0370822,1.8218555,0.29902175,5.1630397,3.0971546,0.50833696,8.128680229187012
frame_0536_overlay_go1_uncertainty_clean.ply,66,8.699404,-0.30166698,-1.2085364,3.543613,2.076093,0.2791499,6.0241423,3.5293581,0.47455484,10.089679718017578
frame_0537_overlay_go1_uncertainty_clean.ply,78,8.8577,-0.115985245,-1.2437139,2.9673913,2.261759,0.2756069,5.044565,3.8449905,0.46853176,9.087784767150879
frame_0538_overlay_go1_uncertainty_clean.ply,99,8.352385,-0.3738624,-1.2038,3.3692875,2.0563583,0.3350129,5.727789,3.4958093,0.56952196,11.403685569763184
frame_0539_overlay_go1_uncertainty_clean.ply,88,8.642348,-0.47083977,-1.2117878,2.7849863,2.3437793,0.28885987,4.7344766,3.984425,0.4910618,9.263471603393555
frame_0540_overlay_go1_uncertainty_clean.ply,92,8.756186,-0.55164397,-1.2086492,2.865272,2.0261059,0.30563727,4.8709626,3.44438,0.51958334,8.71728229522705
frame_0546_overlay_go1_uncertainty_clean.ply,57,8.906229,-1.1587417,-1.1131219,0.20190243,0.19254483,0.15566474,0.34323415,0.32732624,0.26463008,0.029731066897511482
frame_0547_overlay_go1_uncertainty_clean.ply,42,8.887258,-1.132202,-1.0988051,0.19442508,0.1863274,0.13322672,0.33052263,0.31675658,0.22648543,0.02371194027364254
frame_0548_overlay_go1_uncertainty_clean.ply,40,8.855048,-1.1478503,-1.1028683,0.18679051,0.18033588,0.12182825,0.31754386,0.306571,0.20710804,0.020161913707852364
frame_0550_overlay_go1_uncertainty_clean.ply,75,8.4574795,-0.393371,-1.2092577,3.4916222,1.9939654,0.3636087,5.935758,3.3897412,0.6181348,12.437294960021973
frame_0552_overlay_go1_uncertainty_clean.ply,41,8.86784,-1.2564974,-1.1235979,0.24872126,0.18344311,0.10709594,0.42282614,0.3118533,0.1820631,0.024006789550185204
frame_0553_overlay_go1_uncertainty_clean.ply,103,8.850544,-0.43341956,-1.2079808,2.3832667,2.2444265,0.31911066,4.0515532,3.815525,0.54248816,8.386218070983887
frame_0554_overlay_go1_uncertainty_clean.ply,97,8.726558,-0.6116909,-1.2279294,2.9328582,1.7936441,0.274959,4.985859,3.049195,0.46743032,7.106276035308838
frame_0556_overlay_go1_uncertainty_clean.ply,84,8.452166,-0.36968952,-1.1901977,3.3137946,2.2220829,0.34016696,5.633451,3.777541,0.57828385,12.306222915649414
frame_0557_overlay_go1_uncertainty_clean.ply,77,8.754486,-0.31680638,-1.2254478,3.102788,2.1676688,0.31230178,5.2747397,3.6850371,0.53091305,10.319682121276855
frame_0558_overlay_go1_uncertainty_clean.ply,69,8.48957,-0.39751995,-1.2048079,3.760752,1.9710453,0.29011917,6.3932786,3.350777,0.4932026,10.565608024597168
frame_0560_overlay_go1_uncertainty_clean.ply,38,8.8083315,-1.1206568,-1.1011672,0.2247906,0.18995352,0.11133178,0.38214403,0.322921,0.18926404,0.023355625569820404
frame_0562_overlay_go1_uncertainty_clean.ply,45,8.795334,-1.0691745,-1.1215633,0.21799347,0.19305724,0.14081888,0.3705889,0.32819733,0.2393921,0.029116373509168625
frame_0563_overlay_go1_uncertainty_clean.ply,55,8.827814,-1.0641087,-1.1124573,0.25293657,0.18789427,0.13882971,0.4299922,0.31942028,0.2360105,0.03241562470793724
frame_0564_overlay_go1_uncertainty_clean.ply,44,8.813621,-0.97986335,-1.0856977,0.2427103,0.16233143,0.107102156,0.41260752,0.27596346,0.18207367,0.020731745287775993
frame_0565_overlay_go1_uncertainty_clean.ply,47,8.796931,-0.96162736,-1.0884622,0.22467406,0.16786265,0.12342824,0.3819459,0.2853665,0.20982802,0.02287011407315731
frame_0566_overlay_go1_uncertainty_clean.ply,51,8.818278,-0.9152736,-1.1126572,0.219968,0.19196407,0.1251022,0.37394562,0.32633895,0.21267375,0.025953220203518867
frame_0568_overlay_go1_uncertainty_clean.ply,52,8.824156,-0.83937144,-1.1118773,0.21379258,0.18385679,0.14144279,0.3634474,0.31255654,0.24045275,0.027314918115735054
frame_0569_overlay_go1_uncertainty_clean.ply,55,8.841897,-0.8157806,-1.1186652,0.22321045,0.2017017,0.1524893,0.37945777,0.34289292,0.25923184,0.03372953087091446
frame_0570_overlay_go1_uncertainty_clean.ply,58,8.835183,-0.84089553,-1.1282885,0.25675988,0.17200351,0.13255563,0.43649182,0.29240596,0.22534458,0.02876136265695095
frame_0571_overlay_go1_uncertainty_clean.ply,50,8.815763,-0.8082665,-1.099278,0.20424607,0.17746316,0.12983161,0.34721833,0.3016874,0.22071375,0.023120073601603508
frame_0572_overlay_go1_uncertainty_clean.ply,90,8.636483,-0.22416924,-1.2096826,3.077275,1.7567112,0.31297243,5.2313676,2.9864092,0.5320531,8.312268257141113
frame_0573_overlay_go1_uncertainty_clean.ply,74,8.625509,-0.16348776,-1.2080909,3.385902,1.8310844,0.3174787,5.7560334,3.1128435,0.5397138,9.670392990112305
frame_0574_overlay_go1_uncertainty_clean.ply,93,8.721808,-0.1842127,-1.2266275,3.0572255,1.5815477,0.31485885,5.1972833,2.6886313,0.5352601,7.479498863220215
frame_0577_overlay_go1_uncertainty_clean.ply,53,8.970968,-0.8664132,-1.111491,0.23013373,0.17312041,0.15091409,0.39122733,0.2943047,0.25655395,0.02953963354229927
frame_0578_overlay_go1_uncertainty_clean.ply,54,9.039537,-0.86881137,-1.1292971,0.25905982,0.1847598,0.15794054,0.4404017,0.31409165,0.26849893,0.03714051470160484
frame_0579_overlay_go1_uncertainty_clean.ply,60,9.090762,-0.88366014,-1.0922114,0.278407,0.17072201,0.12428227,0.47329193,0.2902274,0.21127987,0.029021885246038437
frame_0580_overlay_go1_uncertainty_clean.ply,60,9.121081,-0.8670178,-1.118061,0.20850424,0.1938831,0.16270506,0.35445723,0.3296013,0.2765986,0.03231489285826683
frame_0581_overlay_go1_uncertainty_clean.ply,52,9.179082,-0.89647377,-1.108176,0.22849804,0.1721354,0.12547019,0.3884467,0.2926302,0.21329933,0.02424599789083004
frame_0582_overlay_go1_uncertainty_clean.ply,52,9.248511,-0.9061811,-1.0877599,0.20520614,0.16690147,0.12265344,0.34885046,0.2837325,0.20851085,0.020638447254896164
frame_0583_overlay_go1_uncertainty_clean.ply,48,9.315071,-0.89828587,-1.0861332,0.22670329,0.16647185,0.14046416,0.3853956,0.28300217,0.23878907,0.026044195517897606
frame_0584_overlay_go1_uncertainty_clean.ply,51,9.372131,-0.9044922,-1.0991619,0.20106035,0.18428485,0.1619925,0.34180263,0.31328425,0.27538726,0.02948884665966034
frame_0585_overlay_go1_uncertainty_clean.ply,48,9.577072,-0.9311997,-1.0552214,0.20728862,0.15416315,0.1509808,0.35239068,0.26207736,0.25666738,0.02370416186749935
frame_0586_overlay_go1_uncertainty_clean.ply,53,9.673917,-0.9482135,-1.074034,0.2513746,0.1803243,0.15265092,0.42733684,0.3065513,0.25950658,0.03399553522467613
frame_0587_overlay_go1_uncertainty_clean.ply,52,9.749712,-0.9577397,-1.0522012,0.24881576,0.16030931,0.1438222,0.4229868,0.27252585,0.24449773,0.0281844362616539
frame_0588_overlay_go1_uncertainty_clean.ply,46,9.799725,-0.9352558,-1.0402154,0.20058207,0.16019824,0.14284505,0.34098953,0.27233702,0.2428366,0.0225507952272892
frame_0590_overlay_go1_uncertainty_clean.ply,54,9.888237,-0.94982606,-1.052916,0.19726074,0.18317628,0.17072764,0.33534327,0.31139967,0.290237,0.030308226123452187
frame_0592_overlay_go1_uncertainty_clean.ply,42,10.042051,-0.9604139,-1.0340675,0.20816356,0.1728429,0.13243316,0.35387805,0.29383296,0.22513638,0.02340991422533989
frame_0593_overlay_go1_uncertainty_clean.ply,43,10.13556,-0.99817145,-1.0237526,0.22083604,0.16835342,0.12988465,0.3754213,0.28620082,0.2208039,0.023724470287561417
frame_0594_overlay_go1_uncertainty_clean.ply,47,10.213182,-0.994849,-1.0336994,0.19708264,0.1915753,0.16151704,0.3350405,0.32567802,0.274579,0.02996077761054039
frame_0595_overlay_go1_uncertainty_clean.ply,52,9.518832,-0.93018824,-1.0720474,0.22686233,0.17298834,0.14857903,0.38566595,0.2940802,0.25258437,0.02864729054272175
frame_0598_overlay_go1_uncertainty_clean.ply,43,10.476334,-1.0367672,-1.0160645,0.21795332,0.18631814,0.14539294,0.37052065,0.31674084,0.247168,0.02900739386677742
frame_0599_overlay_go1_uncertainty_clean.ply,34,10.5013685,-1.0462779,-0.984981,0.23677729,0.14240138,0.11327786,0.4025214,0.24208236,0.19257237,0.01876489259302616
frame_0600_overlay_go1_uncertainty_clean.ply,36,10.518915,-1.0314798,-0.9859675,0.20913854,0.1604447,0.12328757,0.35553554,0.272756,0.20958889,0.020324768498539925
frame_0601_overlay_go1_uncertainty_clean.ply,32,10.530426,-1.0546339,-0.9902924,0.21520066,0.15473051,0.112591356,0.36584115,0.26304188,0.19140531,0.018419228494167328
frame_0603_overlay_go1_uncertainty_clean.ply,105,9.398049,-0.5374745,-1.1630158,3.560592,1.9392787,0.30332947,6.0530066,3.296774,0.5156601,10.290201187133789
frame_0604_overlay_go1_uncertainty_clean.ply,104,9.50563,-0.33796307,-1.1901977,3.2796748,2.0579574,0.2741657,5.575447,3.4985278,0.46608168,9.09132194519043
frame_0605_overlay_go1_uncertainty_clean.ply,90,9.31261,-0.4848218,-1.1772022,3.5717657,2.0376558,0.31493372,6.072002,3.464015,0.53538734,11.261073112487793
frame_0606_overlay_go1_uncertainty_clean.ply,92,9.399171,-0.4431406,-1.1764683,3.7190294,1.9771547,0.31544217,6.32235,3.3611631,0.5362517,11.395590782165527
frame_0607_overlay_go1_uncertainty_clean.ply,32,10.592878,-1.0823169,-0.99061,0.19996005,0.16292213,0.11999287,0.3399321,0.2769676,0.20398788,0.019205497577786446
frame_0608_overlay_go1_uncertainty_clean.ply,100,9.422001,-0.53308743,-1.178789,3.7914238,1.8025781,0.3066889,6.4454207,3.0643828,0.5213711,10.297723770141602
frame_0609_overlay_go1_uncertainty_clean.ply,94,9.698896,-0.40366733,-1.1665006,3.3203254,1.8717589,0.30929938,5.644553,3.1819904,0.52580893,9.444008827209473
frame_0613_overlay_go1_uncertainty_clean.ply,32,10.820421,-1.1212869,-0.98689145,0.19481438,0.17935477,0.15781517,0.33118448,0.30490312,0.2682858,0.02709128148853779
frame_0614_overlay_go1_uncertainty_clean.ply,35,10.918407,-1.1575248,-0.9752389,0.20837441,0.15813279,0.12288471,0.3542365,0.26882574,0.20890401,0.01989348791539669
