frame,safe,margin
0005,True,0.4919633147225596
0006,True,0.7852977287192578
0007,True,0.7379895855192996
0008,True,0.9329006351516128
0009,True,0.7897392442992296
0010,True,0.8487209472325056
0011,True,0.8331621269255786
0012,True,0.6418454023874841
0013,True,0.7256773140310481
0014,True,0.4756277942919839
0015,True,0.4124497236270527
0019,True,0.8147279965698718
0024,True,0.6188928527826242
0027,True,0.931309183816296
0030,True,0.7044516913874016
0031,True,0.7405621627300399
0032,True,0.7607776089464203
0034,True,0.6880128084361053
0036,True,0.6404379941070907
0038,True,0.5972451101776634
0039,True,0.5828226043423183
0040,True,0.584478110974573
0041,True,0.5793536199204533
0043,True,0.5662467273462556
0044,True,0.5751246567293239
0045,True,0.5825853416942778
0047,True,0.5866751337984312
0049,True,0.4486788097986837
0051,True,0.5434804914604233
0053,True,0.6054122163939418
0054,True,0.5902533046452235
0055,True,0.6215343382833521
0056,True,0.664000751299377
0057,True,0.6825335467660897
0058,True,0.684108020421682
0059,True,0.7101948664007617
0060,True,0.7269317327033323
0061,True,0.5380530548989014
0062,True,0.7525140755853518
0063,True,0.7779368965437657
0064,True,0.8173165272384205
0065,True,0.8396330559679853
0066,True,0.8271614650225426
0067,True,0.8837925770152985
0068,True,1.0516546336898074
0069,True,0.9119712378504382
0070,True,0.9205808005966883
0071,True,0.9653448787516775
0073,True,0.9343410634019326
0074,True,0.8895273377659153
0077,True,0.8599197075767994
0078,True,0.9188485569252246
0080,True,0.9029009890572303
0081,True,0.9098520730720109
0082,True,0.9132960976645489
0083,True,1.0762604784347696
0084,True,0.9100721863442455
0085,True,0.9141472570159371
0086,True,0.7920699623364701
0087,True,0.9834642680292985
0088,True,0.9384806130291142
0089,True,1.0433025429338039
0090,True,0.786190587178211
0091,True,1.0726055921741469
0092,True,0.9649439462431714
0095,True,1.0949386528451868
0096,True,0.9005140057962348
0097,True,0.9123802252199046
0098,True,1.0054733325347351
0099,True,0.9619258935799401
0100,True,0.7738335662558801
0101,True,0.7348740464657842
0102,True,0.9009314438927739
0103,True,1.0464212779682502
0104,True,1.0267789725373748
0106,True,0.9283911766900631
0107,True,0.9356677838886444
0108,True,0.8989993523264804
0109,True,0.9285775785968152
0110,True,0.9299073173028313
0111,True,0.848251865053485
0113,True,0.9029399659439944
0114,True,1.000076585534162
0115,True,0.6093741128478366
0116,True,0.9002540401826907
0117,True,0.9134368878391051
0118,True,1.0400194882535039
0119,True,0.9902316313421734
0120,True,0.8179797489452395
0121,True,0.8909163987151131
0122,True,1.0207828923997542
0123,True,0.945184737228162
0124,True,0.9232378648405476
0125,True,0.8764808180124907
0126,True,0.5496703562884143
0127,True,0.8121677243954225
0129,True,0.8075269004748146
0130,True,0.8949776593926934
0131,True,0.9360059951985565
0132,True,0.8252242468563867
0133,True,0.6225123379321639
0134,True,0.7209417724368189
0135,True,1.0150056833636674
0136,True,0.5353259002428233
0138,True,0.5247844496741122
0139,True,0.5413242373181274
0140,True,0.4242910686064415
0141,True,1.0414670351962019
0142,True,0.9978545562859474
0143,True,1.0138707117506969
0144,True,0.6263653110439446
0146,True,0.9955284565160089
0149,True,0.9131140717784852
0150,True,1.0285739200472976
0151,True,0.8229666662423712
0152,True,0.8795210146666214
0153,True,0.7664872962900752
0155,True,0.5982637219214323
0156,True,0.5616090293443586
0157,True,1.0318141698828853
0159,True,0.8785135645015015
0163,True,0.8972492439359133
0165,True,1.0877392659830778
0166,True,0.9050378039084587
0172,True,0.9243660798499328
0173,True,0.8574682135800457
0174,True,0.9857275233316417
0175,True,0.8959185475037016
0178,True,0.7905344360772993
0179,True,0.707035924169365
0180,True,0.6766257659961658
0181,True,0.7129501164574131
0182,True,0.5840585823723633
0183,True,0.7191764896720195
0185,True,0.9351159368671204
0186,True,0.7020129343338227
0187,True,0.8138934746674787
0188,True,1.1375222503199796
0189,True,1.1225974907821037
0190,True,0.9784201808593552
0191,True,1.0402527787795193
0193,True,0.6569319867569828
0194,True,0.7951973027548437
0195,True,0.6547574438516611
0196,True,0.7044115704899075
0197,True,0.8349140342835729
0198,True,1.0153114334177902
0199,True,0.7663390905836064
0200,True,0.9245068018530364
0201,True,0.9574990235376478
0202,True,0.9493487593106539
0203,True,1.0075141945724773
0204,True,1.0846511180372276
0205,True,0.8386995367123075
0206,True,0.9979183853305743
0207,True,0.9332209777317956
0208,True,0.8864412476780564
0209,True,0.7411175052635895
0210,True,0.6560035922278123
0211,True,0.6879351808730217
0212,True,0.6765987007434949
0213,True,0.7550787192315945
0214,True,0.6382207460294426
0215,True,0.5884445641381931
0216,True,0.5625665546576727
0217,True,0.5289647978897024
0218,True,0.5642819354173175
0219,True,0.5907451892369523
0220,True,0.5635898006782324
0221,True,0.7412865741519828
0222,True,0.551900061718999
0223,True,0.9871695233287564
0224,True,0.5640083755677453
0225,True,0.6283654648248841
0226,True,0.7305216046780535
0227,True,0.5984774902041564
0228,True,0.43257186741235787
0229,True,0.9526815956939266
0231,True,0.8745471086453721
0232,True,0.889924751585888
0233,True,0.9780477140482607
0234,True,0.9165484559062446
0235,True,0.45116538548683616
0236,True,0.589045363262176
0237,True,0.8222170703905028
0238,True,0.7216299297515106
0239,True,0.4222859196021468
0240,True,0.5995915218046589
0247,True,0.8855258297446168
0248,True,0.9206838003862653
0249,True,0.7248939142183529
0250,True,0.8682713168267254
0251,True,0.8342663828886295
0252,True,0.7406823183450363
0253,True,1.021449754631126
0254,True,0.9024402405833382
0255,True,0.9539773307849405
0256,True,0.8272839020308907
0257,True,0.9869117144153444
0258,True,0.7874250678881111
0259,True,0.9002781646990038
0261,True,0.45304762151686273
0262,True,0.48564971667724677
0263,True,0.41139878252747375
0264,True,0.38077082667119766
0265,True,0.40789483366546964
0266,True,0.8761415529075
0268,True,0.8563189239592398
0269,True,0.9449717013735203
0270,True,0.8307589285838625
0271,True,1.074389233578231
0272,True,0.9474839270401306
0273,True,0.9398911041395136
0274,True,0.7332852356433671
0275,True,0.7480654895615376
0276,True,0.8121133282487704
0277,True,0.9430252573802417
0278,True,0.9735158226521833
0279,True,0.8202540097810699
0280,True,0.9381558179236423
0281,True,1.0200603985425056
0282,True,0.8223961681416744
0283,True,0.9937616532127312
0284,True,0.9242434499437909
0285,True,0.9389447197357806
0286,True,1.0903151180761053
0287,True,0.8430667711777754
0288,True,0.7159229179000898
0289,True,0.9750325569327994
0290,True,0.7294761078223785
0291,True,0.8776455339236903
0292,True,1.1019600654736523
0293,True,0.899888607874113
0294,True,0.9455869199277803
0295,True,1.0634931670060177
0296,True,0.7834262620507605
0297,True,0.9621137154706875
0298,True,0.9143557238035179
0303,True,1.0746884060469895
0304,True,0.9793520384235818
0305,True,0.8652175855956227
0306,True,0.9540370805025854
0308,True,0.42338542688029934
0309,True,0.5335832068911958
0310,True,0.8680211920281716
0313,True,0.46434965696942354
0314,True,0.5337336091674939
0315,True,0.6028712553440542
0316,True,0.861672260413246
0317,True,0.9506695314287791
0318,True,1.023496361194101
0319,True,0.8920360864127502
0320,True,0.8521862166659596
0321,True,0.8880756060362675
0322,True,1.0830171273449083
0323,True,1.0124497023761534
0324,True,0.9538860832449524
0325,True,0.9306188239760632
0326,True,0.9098981934057756
0327,True,0.8636226874089613
0329,True,0.8571685854788788
0330,True,0.8426084754655424
0333,True,0.8499931681879088
0339,True,0.8255644879073202
0340,True,0.8296068432612637
0342,True,0.8361834907486171
0346,True,0.8473171477332239
0347,True,0.8665353849051959
0352,True,0.9184578801729114
0356,True,0.9527860341469035
0360,True,0.352397990066022
0364,True,0.2610250137564003
0369,True,0.46744534814380867
0370,True,0.590747980396433
0371,True,0.41339220261758836
0372,True,0.6489463623147583
0373,True,0.7239741914840035
0377,True,0.5161730149374265
0382,True,0.9091789685480959
0383,True,0.9230061385607468
0384,True,0.7975408899416773
0385,True,0.9516454682406333
0388,True,0.518341397381786
0390,True,0.5960283882932341
0393,True,1.0604917661797173
0400,True,0.7162613979646922
0401,True,0.8763552010486856
0402,True,0.8682857658323507
0403,True,0.8205645129667155
0404,True,0.9092515075707693
0405,True,0.5663679886362037
0406,True,0.845735905148406
0407,True,0.45602694634091867
0408,True,0.8896467726447604
0414,True,0.9499956724049693
0415,True,0.9274491161423245
0416,True,0.9215289614835295
0418,True,0.8966829522166061
0419,True,0.8497972017896621
0425,True,0.9831225369842517
0426,True,1.0158831282439502
0430,True,1.123762085002741
0431,True,1.1957029462428408
0432,True,1.1374695580633936
0433,True,0.7479495414630944
0435,True,0.711217018007991
0436,True,0.6671331112275586
0437,True,0.7366063374140664
0438,True,0.8683699239480142
0439,True,0.9254657983671429
0440,True,0.5977529436560524
0441,True,0.6518535763723755
0442,True,0.9847371519773341
0443,True,0.6578367039062915
0444,True,1.0286364034507387
0445,True,0.658642169157556
0447,True,0.9700106607768572
0448,True,1.0188715720460095
0449,True,0.6867821159298434
0450,True,1.0555296671200036
0451,True,0.8884206603936987
0452,True,1.0405987963459777
0453,True,1.0308140638795558
0454,True,1.034221300923424
0456,True,0.8753888910963604
0457,True,0.9923853582075169
0458,True,0.9528414299564155
0459,True,0.9576264757847962
0460,True,0.9767543415741525
0461,True,1.027851444624193
0462,True,0.9677049901098133
0463,True,0.9916477762832502
0464,True,1.0262294016132145
0465,True,1.0107399853055101
0466,True,0.9130781718227673
0468,True,1.0809926885138674
0469,True,0.8179649714803728
0470,True,1.0834868333343635
0471,True,0.7320980526948283
0472,True,1.0385380155944723
0473,True,0.9981634000750065
0474,True,0.6947428067714817
0475,True,0.9695244547341705
0476,True,0.6461396734860138
0477,True,0.8546974874588232
0478,True,0.8673159597818844
0479,True,0.9458143938238542
0480,True,0.7375081648366791
0481,True,0.8487145449133727
0482,True,0.9118646900712296
0483,True,0.9661428153617105
0484,True,0.8166686091760652
0485,True,0.653065244871324
0486,True,0.7408165022537944
0487,True,0.7454772911077326
0488,True,0.5588525725714665
0489,True,1.0358465872582965
0490,True,1.0785488294048449
0491,True,1.1010815256828033
0492,True,1.0713159722401993
0493,True,1.084099869338928
0494,True,0.8880695581642265
0495,True,1.0316548661353417
0498,True,0.9941467389063717
0500,True,0.9517003153081663
0501,True,0.9899705383057226
0502,True,0.6249645509869711
0503,True,0.6202591375843177
0505,True,0.9767796194854389
0506,True,0.9005339530690223
0507,True,0.8492777522466556
0508,True,1.0601572705138298
0509,True,0.7918200979931685
0510,True,1.0386105628383575
0511,True,1.0719847391993471
0512,True,0.7520355466635574
0513,True,1.0180102669832007
0514,True,0.7054087203280898
0515,True,0.9613769575582413
0516,True,0.7848149172328159
0517,True,1.0427341641169758
0518,True,1.1215522814262213
0519,True,1.1190224362401469
0520,True,0.9227441278286058
0521,True,0.9376845632706331
0522,True,0.9972646741025332
0523,True,0.99627944663906
0524,True,1.020242223790906
0525,True,0.8087472194789019
0526,True,1.0769661272865667
0527,True,0.7395408350216325
0528,True,0.8967714329618476
0529,True,1.0513144383024309
0530,True,1.040901068959064
0531,True,1.0822334041474768
0534,True,0.8924024104330143
0536,True,0.9955312414482745
0537,True,0.8464282308699081
0538,True,0.9042755047817247
0539,True,0.9037106704531931
0540,True,0.9202620319503872
0546,True,0.6246407375677222
0547,True,0.6579560402841299
0548,True,0.6747847357414557
0550,True,0.9084051640088319
0552,True,0.5830882577763917
0553,True,0.9799954678559076
0554,True,1.0497623083225642
0556,True,0.9399072098846916
0557,True,1.0215627695848721
0558,True,0.9763240007098849
0560,True,0.8217349685426559
0562,True,0.8492793702455806
0563,True,0.6988758580088549
0564,True,0.6798410717758906
0565,True,0.7060396937710959
0566,True,0.8428523161479876
0568,True,0.9376398492752408
0569,True,1.0153780711239349
0570,True,0.9904470606334413
0571,True,1.0312547778353696
0572,True,0.8724949319503089
0573,True,0.8701237563026035
0574,True,0.874420149073046
0577,True,1.056594463983172
0578,True,1.0147960680240757
0579,True,0.9492700438087817
0580,True,0.9582036904349148
0581,True,0.9334897192965309
0582,True,0.8665306535401266
0583,True,0.801671364177397
0584,True,0.7878847816021847
0585,True,0.6291845165335556
0586,True,0.570492002203313
0587,True,0.5457938419513707
0588,True,0.5108874176003474
0590,True,0.4641634702088405
0592,True,0.3605129409303329
0593,True,0.35626586116669445
0594,True,0.33163014101818344
0595,True,0.6663151753706759
0598,True,0.3150425669711323
0599,True,0.29104824997786916
0600,True,0.27960854469221774
0601,True,0.3260047947072763
0603,True,0.5350667549996008
0604,True,0.35400802423626965
0605,True,0.6046795009833622
0606,True,0.5126511530648717
0607,True,0.34121741085752033
0608,True,0.5395251425994058
0609,True,0.23255736551539286
0613,True,0.3997578880980033
0614,True,0.42511026739442215
